filename,speaker_id,duration,avg_intensity,intensity_variation,avg_pitch,pitch_std,pitch_range,articulation_rate,mean_hnr,emotion,sentence,duration_standardized,duration_category,avg_intensity_standardized,avg_intensity_category,intensity_variation_standardized,intensity_variation_category,avg_pitch_standardized,avg_pitch_category,pitch_std_standardized,pitch_std_category,pitch_range_standardized,pitch_range_category,articulation_rate_standardized,articulation_rate_category,mean_hnr_standardized,mean_hnr_category
03a07Fb.wav,3,2.449875,76.186748,9.746287694,255.0194128,53.98235605,234.3676889,3.673656819,13.94051127,happiness,In sieben Stunden wird es soweit sein.,-0.3206964743670136,class_3,0.12074726916380504,class_3,-0.4504622126715018,class_2,0.6916911886391988,class_4,0.2216618821073373,class_3,-0.08958870584112116,class_3,-1.0614592823699462,class_2,0.8346302540453563,class_4
03a07La.wav,3,2.4015625,77.67605248,9.351423891,112.0258363,27.94724916,91.73486255,3.747560182,12.2092695,boredom,In sieben Stunden wird es soweit sein.,-0.3676844339768164,class_3,0.7684997349734571,class_4,-0.5141905696909597,class_1,-1.328025198033051,class_2,-0.8329324741209622,class_2,-1.1397950445759792,class_2,-0.9700357212174564,class_2,0.16551258678713082,class_3
03a07Nc.wav,3,1.788125,78.82759865,10.7172228,123.7702396,21.03315345,70.13128427,5.033205173,11.16735622,neutral,In sieben Stunden wird es soweit sein.,-0.9643038693845947,class_2,1.269348877058333,class_4,-0.29375982919703286,class_2,-1.162141076680945,class_2,-1.1129991681044218,class_2,-1.2988623184259493,class_1,0.620395873283606,class_4,-0.23718251650798294,class_3
03a07Wc.wav,3,2.0875625,75.50407366,11.31740105,253.8903598,54.55159367,260.9895101,4.311248166,10.0069039,anger,In sieben Stunden wird es soweit sein.,-0.6730757781936962,class_2,-0.17617252998967012,class_3,-0.19689510394057916,class_3,0.6757438509941301,class_4,0.24471977789171803,class_3,0.10642792012336921,class_3,-0.27271477688982426,class_3,-0.6856924605135485,class_2
03b01Fa.wav,3,2.3621875,78.54304983,11.32067117,208.6003548,43.37664183,262.8171455,5.503373462,10.58582521,happiness,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",-0.4059799249912736,class_3,1.1455882879555424,class_4,-0.19636732860824144,class_3,0.03604403027548303,class_3,-0.20793982482777962,class_3,0.1198848103154367,class_3,1.202026499772864,class_4,-0.46194180755115144,class_2
03b01Lb.wav,3,2.8789375,75.54730425,11.25209145,114.0145261,22.74356297,88.51264311,4.862905152,10.97577954,boredom,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",0.0966028047032259,class_3,-0.15736998044593836,class_3,-0.20743563329266573,class_3,-1.2999358986716356,class_2,-1.043716248151288,class_2,-1.1635202652511893,class_2,0.4097229924816346,class_4,-0.3112260980827713,class_3
03b01Nb.wav,3,2.3891875,75.85812587,10.85412392,113.2685125,20.29396135,73.6850068,4.604075653,10.29438307,neutral,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",-0.37972015972421735,class_3,-0.022182398936783403,class_3,-0.27166491093549855,class_2,-1.3104729866267744,class_2,-1.1429413465683778,class_2,-1.2726962385506706,class_1,0.08953303671609222,class_3,-0.5745829696561673,class_2
03b01Td.wav,3,3.3906875,73.59553996,12.39684142,122.6453464,17.81241521,69.73319266,4.02239744,6.179018729,sadness,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",0.5943226149038258,class_4,-1.0062629694247425,class_2,-0.022680702017859593,class_3,-1.1780296591257389,class_2,-1.2434604097326358,class_1,-1.3017934692901498,class_1,-0.6300430626459428,class_2,-2.165153989536079,class_1
03b01Wa.wav,3,2.1798125,74.29016252,12.19672119,196.2173258,41.49142161,224.0127452,5.505060642,8.904703663,anger,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",-0.5833549135312529,class_2,-0.7041464565898304,class_2,-0.05497875863222084,class_3,-0.13886037592305464,class_3,-0.284303736551265,class_3,-0.16583221716506658,class_3,1.2041136578891365,class_4,-1.1116882192878432,class_2
03b01Wc.wav,3,2.92925,73.54085771,12.08752409,195.3128838,48.68538036,232.8044877,4.779380387,10.58232653,anger,"Was sind denn das für Tüten, die da unter dem Tisch stehen?",0.14553593211058824,class_3,-1.0300462607188903,class_2,-0.07260243474894354,class_3,-0.1516351898196397,class_3,0.007099265124261886,class_3,-0.10109856546438534,class_3,0.30639709294544104,class_3,-0.463294032665315,class_2
03b02Aa.wav,3,3.0848125,76.38261131,9.291734295,208.1945157,62.10129583,441.4738971,5.186700975,8.901662258,fear,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,0.2968335148645321,class_4,0.20593531748965496,class_3,-0.523824068267772,class_1,0.030311745646443924,class_3,0.550532745081752,class_4,1.4353355223954964,class_4,0.8102807752845811,class_4,-1.112863709536549,class_2
03b02La.wav,3,3.4648125,74.28135372,10.63551134,107.5541738,14.24593897,63.90081138,4.040622689,10.56148274,boredom,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,0.6664153964008838,class_4,-0.7079777227932479,class_2,-0.30694750822939304,class_2,-1.3911853080742023,class_1,-1.3879263314673758,class_1,-1.3447373269344218,class_1,-0.6074971716494684,class_2,-0.4713500698885964,class_2
03b02Na.wav,3,2.9453125,75.64171028,10.34728817,108.9037491,16.61806274,74.19122812,4.75331565,9.994992981,neutral,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,0.16115806098473984,class_3,-0.1163093783051316,class_3,-0.3534647856792076,class_2,-1.3721231976271775,class_1,-1.2918395993987677,class_1,-1.2689689279962113,class_1,0.27415321417847577,class_3,-0.6902959806424451,class_2
03b02Tb.wav,3,5.126875,74.09260077,13.86061057,106.9799479,14.15483764,57.50309641,4.339718596,10.61205258,sadness,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,2.282910622666707,class_5,-0.7900732179947006,class_2,0.2135617752022374,class_4,-1.399295976317273,class_1,-1.3916165390347506,class_1,-1.391843739860894,class_1,-0.23749488983079223,class_3,-0.45180503928641685,class_2
03b02Wb.wav,3,3.1840625,75.64043643,15.32708325,171.1103068,25.7848686,147.1138376,5.146940557,9.305984675,anger,Sie haben es gerade hoch getragen und jetzt gehen sie wieder runter.,0.39336246681843456,class_4,-0.11686342181312818,class_3,0.45024058394663136,class_5,-0.49348510058536516,class_2,-0.9205232162764974,class_2,-0.7320393257947004,class_2,0.7610943937870087,class_4,-0.9565947948353706,class_2
03b03Nb.wav,3,3.6445,75.56383533,11.12444637,124.2958352,20.92415612,164.8714085,5.487721224,11.51847557,neutral,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,0.8411765657128922,class_4,-0.15018001494439012,class_3,-0.22803668906990876,class_2,-1.1547172883397756,class_2,-1.117414282263454,class_2,-0.6012902268884538,class_2,1.1826636009834506,class_4,-0.10147636357636558,class_3
03b03Tc.wav,3,5.2993125,71.64164245,14.58949175,106.9514233,10.29550346,66.23936587,5.322641361,9.677324938,sadness,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,2.4506205587125613,class_5,-1.856083773053717,class_1,0.3311982860976251,class_4,-1.3996988727511785,class_1,-1.5479451480250312,class_1,-1.3275185364797737,class_1,0.9784484159447775,class_4,-0.8130733440228615,class_2
03b03Wc.wav,3,3.8474375,72.91883838,11.36658235,225.9860787,41.40389529,318.3429144,6.271882545,11.20465148,anger,An den Wochenenden bin ich jetzt immer nach Hause gefahren und habe Agnes besucht.,1.0385503106715328,class_4,-1.300584998901406,class_1,-0.18895757352814732,class_3,0.28160912707540403,class_4,-0.2878491325230744,class_3,0.5287213730770415,class_4,2.1527252811787183,class_5,-0.22276805527938784,class_3
03b09La.wav,3,3.1126875,75.94588729,11.96331009,109.5466665,20.15931363,77.0555796,4.176455234,13.61650901,boredom,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,0.3239442910430209,class_4,0.01598822162561552,class_3,-0.09264973733447568,class_3,-1.3630422945555858,class_1,-1.1483954715001847,class_2,-1.2478786912138382,class_1,-0.43946293774991235,class_2,0.7094047424187547,class_4
03b09Nc.wav,3,2.5885625,75.75649018,12.44226894,123.3750229,20.92496418,93.92988671,4.249462781,12.82691741,neutral,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,-0.18581124490497983,class_3,-0.06638744209341313,class_3,-0.015349006402628455,class_3,-1.1677233249526113,class_2,-1.1173815504786722,class_2,-1.123633068784716,class_2,-0.34914756282241655,class_3,0.4042309078718391,class_3
03b09Tc.wav,3,3.947125,77.36978815,12.32460256,119.8989016,14.52436113,50.21625323,3.820018365,10.77348793,sadness,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,1.1355047680811519,class_5,0.6352942839651886,class_4,-0.03433956724121499,class_3,-1.2168218881434583,class_2,-1.3766483889636068,class_1,-1.4454968090234181,class_1,-0.8803999474773788,class_2,-0.38941095506499995,class_2
03b09Wa.wav,3,2.89375,73.37779852,12.04164448,177.059984,37.08771209,173.2548551,5.183585313,10.03545779,anger,Ich will das eben wegbringen und dann mit Karl was trinken gehen.,0.11100920370390245,class_3,-1.1009666089846952,class_2,-0.08000709464377187,class_3,-0.4094487345444734,class_2,-0.46268315423073053,class_2,-0.5395628602992186,class_2,0.8064264863344628,class_4,-0.6746565020477654,class_2
03b10Ab.wav,3,2.82825,73.08415211,16.74851671,249.3089437,44.36619479,365.3477428,5.769230769,11.87730442,fear,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",0.047304958333821076,class_3,-1.228684069522817,class_2,0.67965036607924,class_5,0.6110335234548081,class_4,-0.16785637246423862,class_3,0.8748182008555951,class_4,1.5309103391233247,class_5,0.03720947870027478,class_3
03b10Ec.wav,3,3.202,77.59243574,10.88164551,150.4113422,24.76759124,153.0436542,4.059962523,13.16639111,disgust,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",0.4108081905027985,class_4,0.7321317858768679,class_4,-0.26722311176338454,class_2,-0.7858481494232182,class_2,-0.9617296905616821,class_2,-0.688378051316596,class_2,-0.5835724620746413,class_2,0.535436066028067,class_4
03b10Na.wav,3,2.2564375,77.85838696,10.55712364,130.7009954,46.26876956,427.9833123,4.874941141,13.00197656,neutral,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",-0.5088306722872452,class_2,0.8478036050740333,class_4,-0.31959875479486816,class_2,-1.0642474411491156,class_2,-0.09078948646212949,class_3,1.3360042672226224,class_4,0.42461234164930656,class_4,0.47189053352898064,class_4
03b10Nc.wav,3,2.2176875,76.16787076,10.49178172,135.3999187,39.29570702,149.7322848,5.411041907,13.15638924,neutral,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",-0.5465182983649656,class_2,0.11253687369270754,class_3,-0.33014450037716664,class_2,-0.9978773801923844,class_2,-0.37324472781685286,class_3,-0.7127596836712621,class_2,1.0878059931249198,class_4,0.5315703853134549,class_4
03b10Wb.wav,3,2.1664375,73.78518991,13.39413871,218.6508183,42.68419416,171.5685382,5.077460116,11.72391812,anger,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",-0.5963632231774341,class_2,-0.923777336431025,class_2,0.1382763603129659,class_4,0.17800205609352632,class_3,-0.2359885441148098,class_3,-0.5519792215451913,class_2,0.6751422924372308,class_4,-0.02207368152833376,class_3
03b10Wc.wav,3,2.442,75.4138009,12.33739687,241.6847128,52.30680229,215.3608894,4.914004914,11.15383921,anger,"Die wird auf dem Platz sein, wo wir sie immer hinlegen.",-0.32835557256990494,class_3,-0.2154354232869803,class_3,-0.03227465182151133,class_3,0.5033448813394549,class_4,0.15379085141332405,class_3,-0.2295358822714684,class_3,0.4729369251965063,class_4,-0.24240678405757354,class_3
08a01Ab.wav,8,1.8540625,77.20092215,13.05132247,257.4858654,39.54404555,172.8174544,3.775493005,14.08889404,fear,Der Lappen liegt auf dem Eisschrank.,-0.9001741185587968,class_2,0.5618483436888134,class_4,0.08294812923986321,class_4,0.7265286607487969,class_4,-0.36318537168366855,class_3,-0.5427834442241269,class_2,-0.9354808911253241,class_2,0.8919795709600663,class_4
08a01Fd.wav,8,2.29975,80.22250987,12.61893853,229.3147824,63.67457615,443.6470262,4.191930534,10.64510597,happiness,Der Lappen liegt auf dem Eisschrank.,-0.4667056321713421,class_3,1.8760462948627483,class_5,0.01316427493757381,class_3,0.32862548664779756,class_4,0.614261023719023,class_4,1.4513362847312925,class_4,-0.42031892347950417,class_2,-0.43903004298317044,class_2
08a01Lc.wav,8,2.0170625,76.4288841,13.35732422,200.008792,45.51877037,146.3067166,1.983081833,18.21269772,boredom,Der Lappen liegt auf dem Eisschrank.,-0.7416429430576773,class_2,0.22606103001178093,class_3,0.13233474970094122,class_4,-0.08530771571909107,class_3,-0.12116942368657006,class_3,-0.7379821624615281,class_2,-3.1528172306603475,class_1,2.4858123598908035,class_5
08a01Na.wav,8,1.7645,76.63534379,11.22560384,187.4225079,36.90949592,153.9139794,4.254564793,12.8045652,neutral,Der Lappen liegt auf dem Eisschrank.,-0.9872811639932693,class_2,0.31585782783500965,class_4,-0.2117105550602408,class_3,-0.2630830037166074,class_3,-0.4699020901031548,class_2,-0.6819698417536879,class_2,-0.34283602181605205,class_3,0.39559187265882806,class_3
08a01Wa.wav,8,1.6128125,71.95333531,16.92715202,306.1290547,45.50587983,194.5824631,3.100174385,11.43186494,anger,Der Lappen liegt auf dem Eisschrank.,-1.1348099841394412,class_1,-1.7205172577094145,class_1,0.7084809013814631,class_5,1.4135906178934954,class_4,-0.12169157597848008,class_3,-0.38252755724289456,class_3,-1.7708966374017838,class_1,-0.13495100802499432,class_3
08a01Wc.wav,8,1.691,77.84057231,15.81864892,391.6373603,66.03481892,300.9496848,3.548196334,9.821223247,anger,Der Lappen liegt auf dem Eisschrank.,-1.05876608055359,class_2,0.8400553684844009,class_4,0.5295759706755815,class_5,2.6213548423018453,class_5,0.709866496555653,class_4,0.4006549213040991,class_4,-1.2166625621262213,class_2,-0.7574572524353279,class_2
08a02Ab.wav,8,1.584,77.12994414,12.57374142,268.3725197,40.36991578,179.072229,4.419191919,13.09666435,fear,Das will sie am Mittwoch abgeben.,-1.1628325577230363,class_1,0.530977436085181,class_4,0.005869765943727855,class_3,0.8802974846633862,class_4,-0.3297321545636152,class_3,-0.49672950208209227,class_3,-0.13918090369619507,class_3,0.5084869663672645,class_4
08a02Ac.wav,8,1.6863125,72.23153406,11.84796174,256.2860332,56.88383285,247.7813927,4.151069271,11.57249046,fear,Das will sie am Mittwoch abgeben.,-1.0633250675791204,class_2,-1.5995185440698343,class_1,-0.11126618375107811,class_3,0.7095816005037724,class_4,0.33919091976159155,class_4,0.009176474076887677,class_3,-0.47086712622703647,class_2,-0.08059983562960209,class_3
08a02Fe.wav,8,1.6195,77.88648706,11.24244076,219.3758263,32.79317893,164.6650049,4.322321704,12.31157853,happiness,Das will sie am Mittwoch abgeben.,-1.1283058293163508,class_1,0.8600253564411484,class_4,-0.20899318962761337,class_3,0.18824244992036704,class_3,-0.6366402058497829,class_2,-0.6028099778083842,class_2,-0.25901604604157585,class_3,0.2050545968514168,class_3
08a02La.wav,8,1.73375,78.66977239,11.3122573,192.4256428,42.58266605,153.6304651,4.037490988,16.33778348,boredom,Das will sie am Mittwoch abgeben.,-1.0171881188807503,class_2,1.2007045196032942,class_4,-0.19772527052948488,class_3,-0.19241609832409975,class_3,-0.24010110536746393,class_3,-0.6840573592109338,class_2,-0.6113713019496662,class_2,1.7611658868692857,class_5
08a02Na.wav,8,1.790625,80.11830653,13.35925199,195.4571091,37.94401708,111.786432,4.467713787,14.09909176,neutral,Das will sie am Mittwoch abgeben.,-0.9618724096376451,class_2,1.8307244877124735,class_5,0.13264587878868747,class_4,-0.14959807592324942,class_3,-0.4279971276482548,class_2,-0.9921552208631804,class_2,-0.07915600379642955,class_3,0.8959209468764716,class_4
08a02Tb.wav,8,3.0465625,79.81250905,11.17989871,202.5337387,125.1771364,451.2382377,3.949858738,12.45804535,sadness,Das will sie am Mittwoch abgeben.,0.2596321807362018,class_4,1.6977220866800302,class_5,-0.2190870550588004,class_3,-0.049644042215099826,class_3,3.1055222736643247,class_5,1.5072304196228916,class_4,-0.7197784439467804,class_2,0.2616634071443493,class_3
08a02Wc.wav,8,1.8671875,71.76577189,16.67752616,326.5939923,62.42486675,254.6722374,4.284518828,11.54362394,anger,Das will sie am Mittwoch abgeben.,-0.887408954887311,class_2,-1.8020953832252213,class_1,0.6681929696781631,class_5,1.702648146452795,class_5,0.5636395115533991,class_4,0.0599138041037038,class_3,-0.3057808129673512,class_3,-0.09175662427632152,class_3
08a04Ff.wav,8,1.800625,74.92770268,10.87093237,208.5253299,36.41289111,154.5580392,4.998264491,13.24521965,happiness,Heute Abend könnte ich es ihm sagen.,-0.9521465706498463,class_2,-0.4268571472253142,class_2,-0.26895214036902615,class_2,0.03498433917853069,class_3,-0.49001787576574357,class_2,-0.6772276256608473,class_2,0.5771718378965192,class_4,0.5659029654017875,class_4
08a04La.wav,8,2.085875,79.95396221,9.557258464,193.213861,44.42463636,163.1896088,4.794151136,17.34995292,boredom,Heute Abend könnte ich es ihm sagen.,-0.6747170135228873,class_2,1.7592451898580759,class_5,-0.4809702566224262,class_2,-0.18128289042917492,class_3,-0.16548910160372246,class_3,-0.613673327964277,class_2,0.3246695289977706,class_3,2.152365121025278,class_5
08a04Nc.wav,8,2.03325,77.68956525,10.91206142,179.208346,34.17852213,162.5401608,4.426410918,12.3884131,neutral,Heute Abend könnte ich es ihm sagen.,-0.7258992411961784,class_2,0.7743769281229884,class_4,-0.2623141888466093,class_2,-0.37910414115706337,class_3,-0.580524625977883,class_2,-0.6184552174053866,class_2,-0.1302505036474684,class_3,0.23475083520129683,class_3
08a04Tb.wav,8,3.8371875,77.73410259,11.64473992,173.791126,57.65216489,421.9367422,3.985353825,13.76461894,sadness,Heute Abend könnte ich es ihm sagen.,1.0285813257090395,class_4,0.7937478305764653,class_4,-0.14406481609141464,class_3,-0.4556198020140997,class_2,0.37031345889756895,class_4,1.2914833360378029,class_4,-0.6758685713073252,class_2,0.7666486078202805,class_4
08a04Wc.wav,8,1.8049375,76.51224714,14.67666977,357.1725583,81.34068513,356.1526143,4.986322241,9.926372099,anger,Heute Abend könnte ich es ihm sagen.,-0.947952302586358,class_2,0.26231863578852926,class_3,0.3452682310776399,class_4,2.134555875057225,class_5,1.3298555056444274,class_5,0.8071144156660257,class_4,0.5623984503421084,class_4,-0.7168176631045322,class_2
08a05Fe.wav,8,3.0986875,77.22113952,11.69283566,277.3350514,48.81667415,252.1368081,4.518041913,14.49520193,happiness,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,0.31032811646010294,class_4,0.5706416102407843,class_4,-0.13630248774795017,class_3,1.0068889902654543,class_4,0.012417533665536806,class_3,0.04124542326590034,class_3,-0.016896638075126313,class_3,1.0490158626303003,class_4
08a05Lc.wav,8,4.188375,75.89329004,10.79390019,224.568754,58.49850771,340.8456227,4.297609455,15.62184199,boredom,Das schwarze Stück Papier befindet sich da oben neben dem Holzstück.,1.3701406336617956,class_5,-0.006888227643045797,class_3,-0.2813846151406555,class_2,0.2615900885151277,class_4,0.40459595157860206,class_4,0.6944089465488793,class_4,-0.2895868037981218,class_3,1.484457510267341,class_5
